id,category,query,method,latency_ms,node_count,dependency_count,evidence_triple_count,evidence_node_ratio,relation_diversity,grounding_score,hallucination_risk_score,graph_structure_score,verified_ratio,coherence_score,rule_event_count,judge_label,judge_winner,judge_score_avg,judge_factuality,judge_relevance,judge_structure,judge_clarity,judge_usefulness,judge_reason
verification_013,fact_verification,Why should numerical claims in generated reports be checked against sources?,plain_sot,0.7566999993287027,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.2,3,4,7,5,2,"A merely lists generic SoT process steps without addressing the *substance* of the question—why numerical claims require source verification—making it non-factual, irrelevant, and useless. B anchors each step in domain-specific KG and GoT concepts (e.g., 'Verification-reduces-Hallucination', 'Knowledge Graph-supports-Verification'), directly linking methodology to the epistemic need for numerical fact-checking; it is factual, relevant, well-structured, clear, and practically useful."
verification_013,fact_verification,Why should numerical claims in generated reports be checked against sources?,optimized_neo4j,2.375699987169355,5,8,20,1.0,0.5,0.894,0.106,0.0,0.8,1.0,1,B,B,8.4,8,9,9,8,8,"A merely lists generic SoT process steps without addressing the *substance* of the question—why numerical claims require source verification—making it non-factual, irrelevant, and useless. B anchors each step in domain-specific KG and GoT concepts (e.g., 'Verification-reduces-Hallucination', 'Knowledge Graph-supports-Verification'), directly linking methodology to the epistemic need for numerical fact-checking; it is factual, relevant, well-structured, clear, and practically useful."
verification_014,fact_verification,How can temporal metadata help avoid outdated answers?,plain_sot,0.7943999953567982,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.0,3,4,6,5,2,"A merely lists generic SoT steps without addressing temporal metadata or outdated answers — zero factual content on the question. B grounds each step in domain-relevant KG and DAG concepts (e.g., verification, entity linking, logical dependency), explicitly linking mechanisms to how temporal metadata prevents outdatedness (e.g., via time-aware verification and constraint enforcement). B is factually grounded, directly relevant, logically structured with causal dependencies ('in前置结论基础上'), clearer due to evidence citations, and actually useful for understanding the 'how'."
verification_014,fact_verification,How can temporal metadata help avoid outdated answers?,optimized_neo4j,2.0178999984636903,5,8,20,1.0,0.5,0.894,0.106,0.0,0.8,1.0,1,B,B,8.4,8,9,9,8,8,"A merely lists generic SoT steps without addressing temporal metadata or outdated answers — zero factual content on the question. B grounds each step in domain-relevant KG and DAG concepts (e.g., verification, entity linking, logical dependency), explicitly linking mechanisms to how temporal metadata prevents outdatedness (e.g., via time-aware verification and constraint enforcement). B is factually grounded, directly relevant, logically structured with causal dependencies ('in前置结论基础上'), clearer due to evidence citations, and actually useful for understanding the 'how'."
verification_015,fact_verification,Why should generated legal or policy answers cite verified sources?,plain_sot,0.5954999942332506,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.2,3,4,7,5,2,"A merely describes a generic Skeleton-of-Thought process without addressing the *substance* of why verified citations matter in legal/policy contexts—no factual claims, no domain-specific justification. B grounds each step in explicit, plausible KG relations (e.g., 'verification-reduces-hallucination', 'AI-requires-verification') that directly support the question’s core concerns: reliability, accountability, and evidence-based reasoning in high-stakes domains. B’s structure is logically progressive, factually anchored, and yields a coherent, actionable rationale; A is circular, self-referential, and provides zero substantive answer."
verification_015,fact_verification,Why should generated legal or policy answers cite verified sources?,optimized_neo4j,2.1366000291891396,5,9,21,1.0,0.381,0.903,0.097,0.0,0.8,1.0,3,B,B,9.0,9,10,9,8,9,"A merely describes a generic Skeleton-of-Thought process without addressing the *substance* of why verified citations matter in legal/policy contexts—no factual claims, no domain-specific justification. B grounds each step in explicit, plausible KG relations (e.g., 'verification-reduces-hallucination', 'AI-requires-verification') that directly support the question’s core concerns: reliability, accountability, and evidence-based reasoning in high-stakes domains. B’s structure is logically progressive, factually anchored, and yields a coherent, actionable rationale; A is circular, self-referential, and provides zero substantive answer."
verification_016,fact_verification,How can provenance tracking improve trust in AI-generated summaries?,plain_sot,0.7305999752134085,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.0,3,4,6,5,2,"A describes a generic Skeleton-of-Thought process without addressing the question's substance—no explanation of provenance tracking or trust is given. B explicitly anchors to KG entities and facts (e.g., AI-requires-Verification, AI-has_risk-hallucination), directly linking provenance to trust via verifiability and hallucination mitigation. Though B’s clarity is hampered by repetitive phrasing and opaque IDs (e.g., Q11660), it is factually grounded, relevant, and more useful than A’s empty procedural outline."
verification_016,fact_verification,How can provenance tracking improve trust in AI-generated summaries?,optimized_neo4j,2.4680999922566116,5,4,25,1.0,0.2,0.95,0.05,0.0,1.0,1.0,0,B,B,7.2,7,8,8,6,7,"A describes a generic Skeleton-of-Thought process without addressing the question's substance—no explanation of provenance tracking or trust is given. B explicitly anchors to KG entities and facts (e.g., AI-requires-Verification, AI-has_risk-hallucination), directly linking provenance to trust via verifiability and hallucination mitigation. Though B’s clarity is hampered by repetitive phrasing and opaque IDs (e.g., Q11660), it is factually grounded, relevant, and more useful than A’s empty procedural outline."
verification_017,fact_verification,Why does fact verification become harder when sources use different terminology?,plain_sot,0.8516000234521925,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.0,3,4,6,5,2,"A only describes a generic skeleton-generation process without addressing the *substance* of why terminology mismatch hinders fact verification — no explanation, no domain concepts (e.g., lexical ambiguity, entity linking, semantic alignment). B grounds each step in KG relations (e.g., Verification-reduces-Hallucination), explicitly connects terminology variation to core challenges (entity linking, inference consistency), and builds a logically chained DAG — making it factually grounded, relevant, well-structured, and practically useful. A is meta-procedural; B is explanatory and knowledge-informed."
verification_017,fact_verification,Why does fact verification become harder when sources use different terminology?,optimized_neo4j,3.4656000207178295,5,8,19,1.0,0.421,0.903,0.097,1.0,0.8,1.0,3,B,B,8.2,8,9,9,7,8,"A only describes a generic skeleton-generation process without addressing the *substance* of why terminology mismatch hinders fact verification — no explanation, no domain concepts (e.g., lexical ambiguity, entity linking, semantic alignment). B grounds each step in KG relations (e.g., Verification-reduces-Hallucination), explicitly connects terminology variation to core challenges (entity linking, inference consistency), and builds a logically chained DAG — making it factually grounded, relevant, well-structured, and practically useful. A is meta-procedural; B is explanatory and knowledge-informed."
verification_018,fact_verification,How can a system detect when two sources are about different entities with similar names?,plain_sot,0.7545999833382666,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,5.0,4,5,7,6,3,"B grounds each step in concrete, verifiable KG and reasoning concepts (e.g., 'Knowledge Graph-supports-Entity Linking', 'Directed Acyclic Graph-models-Logical Dependency'), directly addressing entity disambiguation via real techniques. A is generic, circular, and lacks domain-specific mechanisms—no mention of entity linking, surface form ambiguity, context embeddings, or disambiguation signals. B’s evidence links explicitly to the question’s core challenge; A’s steps are procedural boilerplate with no factual substance."
verification_018,fact_verification,How can a system detect when two sources are about different entities with similar names?,optimized_neo4j,2.3849999997764826,5,8,20,1.0,0.5,0.894,0.106,0.0,0.8,1.0,1,B,B,8.8,9,10,9,8,8,"B grounds each step in concrete, verifiable KG and reasoning concepts (e.g., 'Knowledge Graph-supports-Entity Linking', 'Directed Acyclic Graph-models-Logical Dependency'), directly addressing entity disambiguation via real techniques. A is generic, circular, and lacks domain-specific mechanisms—no mention of entity linking, surface form ambiguity, context embeddings, or disambiguation signals. B’s evidence links explicitly to the question’s core challenge; A’s steps are procedural boilerplate with no factual substance."
verification_019,fact_verification,Why should claims about scientific consensus be grounded in reliable evidence?,plain_sot,0.8935000514611602,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.0,3,4,6,5,2,"A merely describes a generic skeleton-generation process without addressing the scientific, epistemic, or societal reasons why consensus claims require reliable evidence — it's meta-procedural and vacuous. B grounds each step in explicit KG relations (e.g., 'Evidence Branch-grounds-Thought Node Planning', 'Constraint Checking-verifies-Evidence Branch'), directly linking evidence reliability to hallucination reduction, coherence, and logical grounding — making it factually informed, relevant, well-structured, and practically useful for justifying epistemic rigor."
verification_019,fact_verification,Why should claims about scientific consensus be grounded in reliable evidence?,optimized_neo4j,2.6868999702855945,5,8,16,1.0,0.375,0.94,0.06,1.0,0.8,1.0,2,B,B,8.2,8,9,9,7,8,"A merely describes a generic skeleton-generation process without addressing the scientific, epistemic, or societal reasons why consensus claims require reliable evidence — it's meta-procedural and vacuous. B grounds each step in explicit KG relations (e.g., 'Evidence Branch-grounds-Thought Node Planning', 'Constraint Checking-verifies-Evidence Branch'), directly linking evidence reliability to hallucination reduction, coherence, and logical grounding — making it factually informed, relevant, well-structured, and practically useful for justifying epistemic rigor."
verification_020,fact_verification,How can evidence scoring help decide which retrieved facts to use?,plain_sot,0.5757000180892646,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,5.2,4,5,7,6,4,"B directly addresses evidence scoring’s role in fact selection using KG-grounded, relation-specific reasoning (e.g., 'Evidence Branch grounds Thought Node Planning'), making it more factual, relevant, and useful; A describes a generic skeleton-generation process without explaining *how* evidence scoring informs selection—no mention of scoring criteria, confidence, consistency, or ranking—rendering it vague and low on factuality and usefulness."
verification_020,fact_verification,How can evidence scoring help decide which retrieved facts to use?,optimized_neo4j,2.2974999737925828,5,8,17,1.0,0.412,0.897,0.103,1.0,0.8,1.0,2,B,B,8.2,8,9,9,7,8,"B directly addresses evidence scoring’s role in fact selection using KG-grounded, relation-specific reasoning (e.g., 'Evidence Branch grounds Thought Node Planning'), making it more factual, relevant, and useful; A describes a generic skeleton-generation process without explaining *how* evidence scoring informs selection—no mention of scoring criteria, confidence, consistency, or ranking—rendering it vague and low on factuality and usefulness."
verification_021,fact_verification,Why can generated summaries hide contradictions between sources?,plain_sot,0.8249999955296516,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,5.0,4,5,7,6,3,"B grounds each step in concrete, verifiable KG and GoT concepts (e.g., 'Knowledge Graph-supports-Verification', 'Graph of Thoughts-uses-Directed Acyclic Graph'), directly addressing *why* contradictions are hidden—by enabling verification, dependency-aware pruning, and evidence-based aggregation. A merely lists generic procedural steps without domain-specific justification, offering no real explanation for the phenomenon. B is factually grounded, highly relevant, better structured with logical flow ('in前置 conclusion基础上'), clearer due to explicit evidence links, and far more useful for understanding the causal mechanism."
verification_021,fact_verification,Why can generated summaries hide contradictions between sources?,optimized_neo4j,2.825999981723726,5,8,20,1.0,0.5,0.894,0.106,0.0,0.8,1.0,1,B,B,9.0,9,10,9,8,9,"B grounds each step in concrete, verifiable KG and GoT concepts (e.g., 'Knowledge Graph-supports-Verification', 'Graph of Thoughts-uses-Directed Acyclic Graph'), directly addressing *why* contradictions are hidden—by enabling verification, dependency-aware pruning, and evidence-based aggregation. A merely lists generic procedural steps without domain-specific justification, offering no real explanation for the phenomenon. B is factually grounded, highly relevant, better structured with logical flow ('in前置 conclusion基础上'), clearer due to explicit evidence links, and far more useful for understanding the causal mechanism."
verification_022,fact_verification,How can knowledge graphs support consistency checking across generated paragraphs?,plain_sot,0.5949999904260039,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,5.8,5,6,7,6,5,"B grounds each step in explicit, plausible KG relations (e.g., 'Knowledge Graph-supports-Entity Linking'), directly linking KG functionality to consistency checking; A describes generic skeleton steps without KG-specific mechanisms or factual grounding. B’s DAG-based reasoning is more structured, relevant, and actionable for the task."
verification_022,fact_verification,How can knowledge graphs support consistency checking across generated paragraphs?,optimized_neo4j,3.30539996502921,5,4,25,1.0,0.16,0.915,0.085,0.8,0.8,1.0,0,B,B,9.0,9,10,9,8,9,"B grounds each step in explicit, plausible KG relations (e.g., 'Knowledge Graph-supports-Entity Linking'), directly linking KG functionality to consistency checking; A describes generic skeleton steps without KG-specific mechanisms or factual grounding. B’s DAG-based reasoning is more structured, relevant, and actionable for the task."
verification_023,fact_verification,Why should a RAG system separate retrieved passages from verified evidence?,plain_sot,0.6132999551482499,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.4,3,4,7,5,3,"A describes a generic Skeleton-of-Thought process without addressing the *substance* of the question — it never explains *why* separation is needed (e.g., to prevent hallucination, enable verification, support traceability). B grounds each step in KG-defined relations (e.g., 'Evidence Branch-grounds-Thought Node Planning'), directly linking structure to domain semantics and offering a principled, fact-aware rationale. B’s DAG-based reasoning is more relevant, factual, structured, and useful for explaining RAG design principles."
verification_023,fact_verification,Why should a RAG system separate retrieved passages from verified evidence?,optimized_neo4j,2.17489997157827,5,7,20,1.0,0.4,0.865,0.135,1.0,0.8,1.0,1,B,B,8.2,8,9,9,7,8,"A describes a generic Skeleton-of-Thought process without addressing the *substance* of the question — it never explains *why* separation is needed (e.g., to prevent hallucination, enable verification, support traceability). B grounds each step in KG-defined relations (e.g., 'Evidence Branch-grounds-Thought Node Planning'), directly linking structure to domain semantics and offering a principled, fact-aware rationale. B’s DAG-based reasoning is more relevant, factual, structured, and useful for explaining RAG design principles."
verification_024,fact_verification,How can confidence scores guide whether a generated claim should be included?,plain_sot,0.9391999919898808,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.8,4,5,7,5,3,"B directly addresses the question by grounding confidence-guided claim inclusion in concrete KG relations (e.g., 'Fact Checking-requires-Claim', 'Claim-is_checked_by-Fact Checking'), making it factual, relevant, and actionable. A describes generic skeleton-generation steps without explaining *how* confidence scores guide inclusion—no mention of thresholds, calibration, or decision logic—rendering it vague and low-usefulness."
verification_024,fact_verification,How can confidence scores guide whether a generated claim should be included?,optimized_neo4j,2.164199948310852,4,5,16,1.0,0.312,0.85,0.15,0.0,0.75,1.0,1,B,B,9.0,9,10,9,8,9,"B directly addresses the question by grounding confidence-guided claim inclusion in concrete KG relations (e.g., 'Fact Checking-requires-Claim', 'Claim-is_checked_by-Fact Checking'), making it factual, relevant, and actionable. A describes generic skeleton-generation steps without explaining *how* confidence scores guide inclusion—no mention of thresholds, calibration, or decision logic—rendering it vague and low-usefulness."
verification_025,fact_verification,Why should answers distinguish verified facts from plausible inferences?,plain_sot,0.748799997381866,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.2,3,4,7,5,2,"B directly addresses the question’s epistemic rationale using grounded KG relations (e.g., 'verification-reduces-hallucination'), enhancing factuality and usefulness; A describes a generic generation pipeline without answering *why* distinction matters—offering no substantive justification, thus failing on relevance and usefulness."
verification_025,fact_verification,Why should answers distinguish verified facts from plausible inferences?,optimized_neo4j,2.7812999906018376,5,9,21,1.0,0.381,0.903,0.097,0.0,0.8,1.0,3,B,B,8.4,8,9,9,8,8,"B directly addresses the question’s epistemic rationale using grounded KG relations (e.g., 'verification-reduces-hallucination'), enhancing factuality and usefulness; A describes a generic generation pipeline without answering *why* distinction matters—offering no substantive justification, thus failing on relevance and usefulness."
verification_026,fact_verification,How can a system use relation constraints to reduce hallucinated entity relationships?,plain_sot,1.1196999694220722,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,6.6,6,7,8,7,5,"B grounds each step in explicit, plausible KG- and reasoning-related relations (e.g., 'Knowledge Graph-supports-Verification', 'Graph of Thoughts-uses-Directed Acyclic Graph'), enhancing factuality and explanatory depth; it directly links relation constraints to hallucination reduction via verification and logical dependency modeling, making it more relevant, structured, and practically useful than A’s generic, ungrounded skeleton steps."
verification_026,fact_verification,How can a system use relation constraints to reduce hallucinated entity relationships?,optimized_neo4j,2.833399979863316,5,8,20,1.0,0.5,0.894,0.106,0.0,0.8,1.0,1,B,B,9.0,9,10,9,8,9,"B grounds each step in explicit, plausible KG- and reasoning-related relations (e.g., 'Knowledge Graph-supports-Verification', 'Graph of Thoughts-uses-Directed Acyclic Graph'), enhancing factuality and explanatory depth; it directly links relation constraints to hallucination reduction via verification and logical dependency modeling, making it more relevant, structured, and practically useful than A’s generic, ungrounded skeleton steps."
verification_027,fact_verification,Why is it risky to aggregate evidence from low-quality sources?,plain_sot,0.7048000115901232,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.0,3,4,6,5,2,"A merely describes a generic reasoning *process* without addressing the substantive question — it contains no actual explanation of risks (e.g., bias amplification, error propagation, credibility erosion). B explicitly anchors reasoning in KG relations and traces logical dependencies (e.g., 'Aggregation-uses-Evidence Branch'), making its structure meaningfully grounded and more relevant. Though B’s KG references are somewhat abstract and lack concrete domain facts (e.g., no mention of misinformation, statistical unreliability, or epistemic contagion), it at least attempts evidence-aware reasoning — unlike A, which is meta-procedural and vacuous for the user’s query."
verification_027,fact_verification,Why is it risky to aggregate evidence from low-quality sources?,optimized_neo4j,3.324700053781271,5,8,17,1.0,0.412,0.897,0.103,1.0,0.8,1.0,2,B,B,7.8,7,9,8,7,8,"A merely describes a generic reasoning *process* without addressing the substantive question — it contains no actual explanation of risks (e.g., bias amplification, error propagation, credibility erosion). B explicitly anchors reasoning in KG relations and traces logical dependencies (e.g., 'Aggregation-uses-Evidence Branch'), making its structure meaningfully grounded and more relevant. Though B’s KG references are somewhat abstract and lack concrete domain facts (e.g., no mention of misinformation, statistical unreliability, or epistemic contagion), it at least attempts evidence-aware reasoning — unlike A, which is meta-procedural and vacuous for the user’s query."
verification_028,fact_verification,How can contradiction detection improve the factuality of generated reports?,plain_sot,0.5842000246047974,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,5.2,4,5,7,6,4,"B directly links contradiction detection to factuality improvement using concrete, KG-grounded causal facts (e.g., 'consistency_check-detects-contradiction', 'factuality-reduces-hallucination'), enhancing factual grounding and explanatory relevance. A describes generic pipeline steps without domain-specific justification or causal logic, making it vague and low in factual substance and practical utility."
verification_028,fact_verification,How can contradiction detection improve the factuality of generated reports?,optimized_neo4j,2.199099981226027,5,6,16,1.0,0.375,0.985,0.015,0.0,1.0,1.0,2,B,B,9.0,9,10,9,8,9,"B directly links contradiction detection to factuality improvement using concrete, KG-grounded causal facts (e.g., 'consistency_check-detects-contradiction', 'factuality-reduces-hallucination'), enhancing factual grounding and explanatory relevance. A describes generic pipeline steps without domain-specific justification or causal logic, making it vague and low in factual substance and practical utility."
verification_029,fact_verification,Why should an AI answer admit uncertainty when evidence is incomplete?,plain_sot,0.7066000252962112,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,4.0,3,4,6,5,2,"Answer A describes a generic Skeleton-of-Thought process without addressing the *substance* of why uncertainty admission is important—it’s meta-procedural, not explanatory, and contains no factual claims about AI ethics, reliability, or epistemic responsibility. Answer B grounds each step in KG-derived, semantically meaningful relationships (e.g., 'Uncertainty-increases-Hallucination Risk'), directly linking incomplete evidence to concrete risks and mitigation strategies. It demonstrates causal reasoning, stays on-topic, and yields a more principled, traceable, and actionable rationale—making it significantly more factual, relevant, structured, clear, and useful."
verification_029,fact_verification,Why should an AI answer admit uncertainty when evidence is incomplete?,optimized_neo4j,2.409700013231486,5,6,14,1.0,0.571,0.927,0.073,1.0,0.8,1.0,0,B,B,8.2,8,9,9,7,8,"Answer A describes a generic Skeleton-of-Thought process without addressing the *substance* of why uncertainty admission is important—it’s meta-procedural, not explanatory, and contains no factual claims about AI ethics, reliability, or epistemic responsibility. Answer B grounds each step in KG-derived, semantically meaningful relationships (e.g., 'Uncertainty-increases-Hallucination Risk'), directly linking incomplete evidence to concrete risks and mitigation strategies. It demonstrates causal reasoning, stays on-topic, and yields a more principled, traceable, and actionable rationale—making it significantly more factual, relevant, structured, clear, and useful."
verification_030,fact_verification,How can grounding generated text in a knowledge graph improve answer auditability?,plain_sot,0.9624999947845936,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0,A,B,5.2,4,5,7,6,4,"B directly grounds each reasoning step in explicit KG relations (e.g., 'Knowledge Graph-supports-Entity Linking'), making auditability concrete via traceable evidence. A describes generic skeleton steps without KG-specific grounding, failing to explain *how* KG improves auditability. B’s DAG-based, evidence-anchored structure is more faithful, relevant, and actionable for auditing."
verification_030,fact_verification,How can grounding generated text in a knowledge graph improve answer auditability?,optimized_neo4j,2.426600025501102,5,4,25,1.0,0.16,0.915,0.085,0.8,0.8,1.0,0,B,B,9.0,9,10,9,8,9,"B directly grounds each reasoning step in explicit KG relations (e.g., 'Knowledge Graph-supports-Entity Linking'), making auditability concrete via traceable evidence. A describes generic skeleton steps without KG-specific grounding, failing to explain *how* KG improves auditability. B’s DAG-based, evidence-anchored structure is more faithful, relevant, and actionable for auditing."
